customer_id,age,birth_date,price,email,phone,start_date,end_date,valid_age,valid_price,valid_date,valid_customer_id,valid_email,valid_email_format,valid_phone,valid_date_order,passes_all_checks
CUST-10427,49,1976-11-03,42.58,user_427@example.com,9657557567,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10428,40,1985-12-10,373.15,user_428@example.com,7776716385,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10429,50,1975-03-03,291.49,user_429@example.com,8361687768,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10430,20,2005-06-15,422.5,user_430@example.com,7379681325,2025-05-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10431,35,1990-01-07,78.49,user_431@example.com,8593827802,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10432,42,1983-12-17,399.68,user_432@example.com,8906956097,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10433,59,1966-05-26,108.8,user_433@example.com,6637987183,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10434,48,1977-08-20,90.19,user_434@example.com,6266196616,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10435,71,1954-05-04,90.49,user_435@example.com,9203762851,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10436,20,2005-12-12,409.14,user_436@example.com,7521112041,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10437,57,1968-04-24,335.95,user_437@example.com,7486392377,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10438,63,1962-02-17,266.3,user_438@example.com,7455109899,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10439,41,1984-03-09,185.83,user_439@example.com,6147380429,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10440,67,1958-04-26,439.83,user_440@example.com,7993668769,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10441,49,1976-05-02,202.3,user_441@example.com,6606551672,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10442,64,1961-04-02,410.13,user_442@example.com,9430418762,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10443,39,1986-02-04,225.18,user_443@example.com,9739469298,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10444,40,1985-06-07,194.7,user_444@example.com,8338818294,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10445,19,2006-10-19,236.71,user_445@example.com,7643960887,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10446,44,1981-03-26,157.68,user_446@example.com,8635642809,2025-05-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10447,59,1966-06-12,376.33,user_447@example.com,9681434990,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10448,19,2006-03-13,256.33,user_448@example.com,6715748739,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10449,43,1982-02-08,123.78,user_449@example.com,9230566025,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10450,34,1991-05-15,450.79,user_450@example.com,9499622370,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10451,57,1968-01-03,198.11,user_451@example.com,7707848228,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10452,50,1975-10-08,276.34,user_452@example.com,7798455508,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10453,26,1999-04-16,454.17,user_453@example.com,7940173543,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10454,60,1965-07-10,315.88,user_454@example.com,8113822356,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10455,71,1954-12-14,67.28,user_455@example.com,7613632293,2025-04-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10456,65,1960-02-23,470.52,user_456@example.com,7553089027,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10457,56,1969-05-05,317.58,user_457@example.com,9289826104,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10458,46,1979-06-13,174.1,user_458@example.com,6499391763,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10459,59,1966-09-22,78.24,user_459@example.com,6478825846,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10460,72,1953-12-15,399.07,user_460@example.com,8143420892,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10461,43,1982-08-07,313.84,user_461@example.com,7378544087,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10462,52,1973-09-20,271.4,user_462@example.com,6443527759,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10463,67,1958-02-07,448.01,user_463@example.com,7364074294,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10464,42,1983-06-17,396.41,user_464@example.com,9360533123,2025-03-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10465,41,1984-11-25,84.32,user_465@example.com,9544476157,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10466,30,1995-09-02,162.74,user_466@example.com,9857924001,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10467,24,2001-03-05,131.76,user_467@example.com,7336175953,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10468,74,1951-05-01,374.53,user_468@example.com,8185129374,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10469,53,1972-08-12,26.43,user_469@example.com,9422334779,2025-04-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10470,62,1963-08-04,289.25,user_470@example.com,8686222910,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10471,37,1988-07-15,383.6,user_471@example.com,7739949010,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10472,18,2007-11-10,439.62,user_472@example.com,7939303831,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10473,25,2000-03-22,177.62,user_473@example.com,6249881373,2025-02-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10474,63,1962-10-10,412.42,user_474@example.com,7991982821,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10475,33,1992-12-09,64.21,user_475@example.com,6265850014,2025-01-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10476,31,1994-01-05,424.76,user_476@example.com,9174170047,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10477,29,1996-04-08,72.47,user_477@example.com,8916898479,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10478,68,1957-11-12,204.67,user_478@example.com,6733303779,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10479,40,1985-01-25,400.67,user_479@example.com,7435835318,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10480,32,1993-06-20,83.46,user_480@example.com,6890357174,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10481,45,1980-12-25,122.33,user_481@example.com,6480535953,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10482,51,1974-11-05,363.9,user_482@example.com,8368616816,2025-02-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10483,19,2006-05-12,362.82,user_483@example.com,8320619227,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10484,49,1976-05-17,324.16,user_484@example.com,8171247150,2025-01-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10485,40,1985-01-24,350.03,user_485@example.com,8886465787,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10486,39,1986-12-24,275.93,user_486@example.com,7712312876,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10487,68,1957-12-15,133.38,user_487@example.com,6835504784,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10488,42,1983-06-12,179.39,user_488@example.com,7684877315,2025-04-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10489,39,1986-11-20,98.98,user_489@example.com,9253122543,2025-03-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10490,39,1986-02-14,455.14,user_490@example.com,8608250074,2025-05-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10491,66,1959-02-09,295.86,user_491@example.com,8786786245,2025-02-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10492,69,1956-05-20,206.42,user_492@example.com,8485697869,2025-05-01,2025-08-01,True,True,True,True,True,True,True,True,True
CUST-10493,59,1966-10-01,236.38,user_493@example.com,9674808138,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10494,23,2002-07-03,474.17,user_494@example.com,8408689032,2025-02-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10495,32,1993-06-05,85.14,user_495@example.com,7476966543,2025-01-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10496,71,1954-05-27,297.25,user_496@example.com,6892319480,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10497,60,1965-05-01,257.89,user_497@example.com,9582047548,2025-04-01,2025-07-01,True,True,True,True,True,True,True,True,True
CUST-10498,54,1971-01-19,309.61,user_498@example.com,7462973233,2025-03-01,2025-06-01,True,True,True,True,True,True,True,True,True
CUST-10499,50,1975-12-10,18.87,user_499@example.com,8212513996,2025-03-01,2025-09-01,True,True,True,True,True,True,True,True,True
CUST-10500,25,2000-04-21,437.34,user_500@example.com,8203902832,2025-01-01,2025-06-01,True,True,True,True,True,True,True,True,True
